state,area (sq. mi),abbreviation,state_abrv,ages,year,population,density
Alabama,52423,AL,AL,under18,2012,1117489.0,21.31676935696164
Alabama,52423,AL,AL,total,2012,4817528.0,91.89722068557694
Alabama,52423,AL,AL,under18,2010,1130966.0,21.57385117219541
Alabama,52423,AL,AL,total,2010,4785570.0,91.28760276977663
Alabama,52423,AL,AL,under18,2011,1125763.0,21.47460084314137
Alabama,52423,AL,AL,total,2011,4801627.0,91.59389962421075
Alabama,52423,AL,AL,total,2009,4757938.0,90.76050588482154
Alabama,52423,AL,AL,under18,2009,1134192.0,21.63538904679244
Alabama,52423,AL,AL,under18,2013,1111481.0,21.202163172653226
Alabama,52423,AL,AL,total,2013,4833722.0,92.2061308967438
Alabama,52423,AL,AL,total,2007,4672840.0,89.13721076626672
Alabama,52423,AL,AL,under18,2007,1132296.0,21.59922171565916
Alabama,52423,AL,AL,total,2008,4718206.0,90.00259428113614
Alabama,52423,AL,AL,under18,2008,1134927.0,21.649409610285563
Alabama,52423,AL,AL,total,2005,4569805.0,87.1717566716899
Alabama,52423,AL,AL,under18,2005,1117229.0,21.311809701848425
Alabama,52423,AL,AL,total,2006,4628981.0,88.30057417545734
Alabama,52423,AL,AL,under18,2006,1126798.0,21.494344085611278
Alabama,52423,AL,AL,total,2004,4530729.0,86.42635865936707
Alabama,52423,AL,AL,under18,2004,1113662.0,21.24376704881445
Alabama,52423,AL,AL,total,2003,4503491.0,85.90677755946817
Alabama,52423,AL,AL,under18,2003,1113083.0,21.232722278389257
Alabama,52423,AL,AL,total,2001,4467634.0,85.22278389256624
Alabama,52423,AL,AL,under18,2001,1120409.0,21.372470099002346
Alabama,52423,AL,AL,total,2002,4480089.0,85.46037044808577
Alabama,52423,AL,AL,under18,2002,1116590.0,21.299620395627873
Alabama,52423,AL,AL,under18,1999,1121287.0,21.389218472807737
Alabama,52423,AL,AL,total,1999,4430141.0,84.50758254964424
Alabama,52423,AL,AL,total,2000,4452173.0,84.92785609369933
Alabama,52423,AL,AL,under18,2000,1122273.0,21.40802701104477
Alabama,52423,AL,AL,total,1998,4404701.0,84.02229937241287
Alabama,52423,AL,AL,under18,1998,1118252.0,21.331324037159263
Alabama,52423,AL,AL,under18,1997,1122893.0,21.419853880930127
Alabama,52423,AL,AL,total,1997,4367935.0,83.32096598821128
Alabama,52423,AL,AL,total,1996,4331103.0,82.61837361463479
Alabama,52423,AL,AL,total,1995,4296800.0,81.96402342483262
Alabama,52423,AL,AL,under18,1995,1110553.0,21.18446101901837
Alabama,52423,AL,AL,under18,1996,1112092.0,21.213818362169278
Alabama,52423,AL,AL,total,1994,4260229.0,81.26640978196593
Alabama,52423,AL,AL,total,1993,4214202.0,80.38841729775099
Alabama,52423,AL,AL,under18,1993,1085606.0,20.708582110905517
Alabama,52423,AL,AL,under18,1994,1097180.0,20.929363065829882
Alabama,52423,AL,AL,under18,1992,1072873.0,20.465692539534174
Alabama,52423,AL,AL,total,1992,4154014.0,79.2402952902352
Alabama,52423,AL,AL,total,1991,4099156.0,78.1938462125403
Alabama,52423,AL,AL,under18,1991,1060794.0,20.23527840833222
Alabama,52423,AL,AL,under18,1990,1050041.0,20.030158518207656
Alabama,52423,AL,AL,total,1990,4050055.0,77.2572153444099
Alaska,656425,AK,AK,total,1990,553290.0,0.8428838024145942
Alaska,656425,AK,AK,under18,1990,177502.0,0.2704071295273641
Alaska,656425,AK,AK,total,1992,588736.0,0.8968823551814754
Alaska,656425,AK,AK,under18,1991,182180.0,0.2775336100849297
Alaska,656425,AK,AK,under18,1992,184878.0,0.2816437521422859
Alaska,656425,AK,AK,total,1994,603308.0,0.9190813878203907
Alaska,656425,AK,AK,under18,1994,187439.0,0.28554518794988004
Alaska,656425,AK,AK,total,1991,570193.0,0.8686338881060288
Alaska,656425,AK,AK,total,1993,599434.0,0.9131797235023041
Alaska,656425,AK,AK,under18,1993,187190.0,0.2851658605324294
Alaska,656425,AK,AK,total,1995,604412.0,0.9207632250447499
Alaska,656425,AK,AK,under18,1995,184990.0,0.2818143733099745
Alaska,656425,AK,AK,total,1996,608569.0,0.9270960124919069
Alaska,656425,AK,AK,under18,1996,185360.0,0.2823780325246601
Alaska,656425,AK,AK,under18,1997,188280.0,0.28682637011082757
Alaska,656425,AK,AK,under18,1998,192636.0,0.2934623148112884
Alaska,656425,AK,AK,total,1998,619933.0,0.9444079673991698
Alaska,656425,AK,AK,total,1997,612968.0,0.9337974635335339
Alaska,656425,AK,AK,under18,1999,191422.0,0.29161290322580646
Alaska,656425,AK,AK,total,1999,624779.0,0.9517903797082683
Alaska,656425,AK,AK,total,2000,627963.0,0.9566408957611303
Alaska,656425,AK,AK,under18,2000,190615.0,0.29038351677647867
Alaska,656425,AK,AK,total,2001,633714.0,0.9654019880412842
Alaska,656425,AK,AK,under18,2001,188771.0,0.2875743611227482
Alaska,656425,AK,AK,total,2002,642337.0,0.9785382945500247
Alaska,656425,AK,AK,under18,2002,188482.0,0.2871340975739803
Alaska,656425,AK,AK,total,2003,648414.0,0.9877960163004151
Alaska,656425,AK,AK,under18,2003,186843.0,0.2846372395932513
Alaska,656425,AK,AK,total,2004,659286.0,1.0043584567924744
Alaska,656425,AK,AK,under18,2004,186335.0,0.2838633507255208
Alaska,656425,AK,AK,total,2005,666946.0,1.0160277259397494
Alaska,656425,AK,AK,under18,2005,185304.0,0.2822927219408158
Alaska,656425,AK,AK,total,2006,675302.0,1.0287572837719465
Alaska,656425,AK,AK,under18,2006,185580.0,0.2827131812469056
Alaska,656425,AK,AK,total,2007,680300.0,1.036371253380051
Alaska,656425,AK,AK,under18,2007,184344.0,0.2808302547891991
Alaska,656425,AK,AK,total,2008,687455.0,1.0472712038694443
Alaska,656425,AK,AK,under18,2008,183124.0,0.2789717027840195
Alaska,656425,AK,AK,under18,2013,188132.0,0.28660090642495334
Alaska,656425,AK,AK,total,2013,735132.0,1.1199025021898923
Alaska,656425,AK,AK,total,2009,698895.0,1.0646989374262101
Alaska,656425,AK,AK,under18,2009,186351.0,0.2838877251780478
Alaska,656425,AK,AK,under18,2010,187902.0,0.2862505236698785
Alaska,656425,AK,AK,total,2010,713868.0,1.087508854781582
Alaska,656425,AK,AK,under18,2011,188329.0,0.28690101687169134
Alaska,656425,AK,AK,total,2011,723375.0,1.1019918497924364
Alaska,656425,AK,AK,under18,2012,188162.0,0.28664660852344137
Alaska,656425,AK,AK,total,2012,730307.0,1.1125520813497354
Arizona,114006,AZ,AZ,under18,2012,1617149.0,14.184770976966124
Arizona,114006,AZ,AZ,total,2012,6551149.0,57.46319491956564
Arizona,114006,AZ,AZ,under18,2011,1616353.0,14.177788888304125
Arizona,114006,AZ,AZ,total,2011,6468796.0,56.740838201498164
Arizona,114006,AZ,AZ,under18,2010,1628563.0,14.284888514639581
Arizona,114006,AZ,AZ,total,2010,6408790.0,56.214497482588634
Arizona,114006,AZ,AZ,under18,2013,1616814.0,14.18183253512973
Arizona,114006,AZ,AZ,total,2013,6626624.0,58.12522147957125
Arizona,114006,AZ,AZ,total,2009,6343154.0,55.63877339789134
Arizona,114006,AZ,AZ,under18,2009,1627343.0,14.274187323474203
Arizona,114006,AZ,AZ,total,2007,6167681.0,54.09961756398786
Arizona,114006,AZ,AZ,under18,2007,1607895.0,14.103599810536288
Arizona,114006,AZ,AZ,total,2008,6280362.0,55.08799536866481
Arizona,114006,AZ,AZ,under18,2008,1628651.0,14.285660403838394
Arizona,114006,AZ,AZ,total,2005,5839077.0,51.217278037998
Arizona,114006,AZ,AZ,under18,2005,1529168.0,13.413048436047225
Arizona,114006,AZ,AZ,total,2006,6029141.0,52.884418363945755
Arizona,114006,AZ,AZ,under18,2006,1574867.0,13.813895759872288
Arizona,114006,AZ,AZ,total,2004,5652404.0,49.57988176060909
Arizona,114006,AZ,AZ,under18,2004,1484454.0,13.02084100836798
Arizona,114006,AZ,AZ,total,2003,5510364.0,48.333982421977794
Arizona,114006,AZ,AZ,under18,2003,1453671.0,12.750828903741908
Arizona,114006,AZ,AZ,total,2001,5273477.0,46.256135641983754
Arizona,114006,AZ,AZ,under18,2001,1399015.0,12.271415539533008
Arizona,114006,AZ,AZ,total,2002,5396255.0,47.33307896075645
Arizona,114006,AZ,AZ,under18,2002,1427938.0,12.525112713365964
Arizona,114006,AZ,AZ,under18,1999,1332396.0,11.68706910162623
Arizona,114006,AZ,AZ,total,1999,5023823.0,44.0663035278845
Arizona,114006,AZ,AZ,total,2000,5160586.0,45.26591582899146
Arizona,114006,AZ,AZ,under18,2000,1373414.0,12.046857182955282
Arizona,114006,AZ,AZ,total,1998,4883342.0,42.834078908127644
Arizona,114006,AZ,AZ,under18,1998,1285794.0,11.278301142045155
Arizona,114006,AZ,AZ,total,1997,4736990.0,41.55035699875445
Arizona,114006,AZ,AZ,under18,1997,1237159.0,10.851700787677842
Arizona,114006,AZ,AZ,under18,1996,1215285.0,10.65983369296353
Arizona,114006,AZ,AZ,total,1996,4586940.0,40.23419820009473
Arizona,114006,AZ,AZ,total,1995,4432499.0,38.87952388470782
Arizona,114006,AZ,AZ,under18,1995,1173391.0,10.292361805519008
Arizona,114006,AZ,AZ,total,1993,4065440.0,35.65987755030437
Arizona,114006,AZ,AZ,under18,1993,1094233.0,9.59802992824939
Arizona,114006,AZ,AZ,under18,1994,1119857.0,9.822790028594985
Arizona,114006,AZ,AZ,total,1994,4245089.0,37.23566303527885
Arizona,114006,AZ,AZ,under18,1992,1055572.0,9.25891619739312
Arizona,114006,AZ,AZ,under18,1991,1028285.0,9.01956914548357
Arizona,114006,AZ,AZ,total,1991,3788576.0,33.23137378734452
Arizona,114006,AZ,AZ,total,1992,3915740.0,34.34678876550357
Arizona,114006,AZ,AZ,under18,1990,1006040.0,8.824447836078804
Arizona,114006,AZ,AZ,total,1990,3684097.0,32.31493956458432
Arkansas,53182,AR,AR,under18,1990,620933.0,11.675623331202287
Arkansas,53182,AR,AR,total,1990,2356586.0,44.3117220112068
Arkansas,53182,AR,AR,total,1991,2383144.0,44.81110150050769
Arkansas,53182,AR,AR,under18,1991,626212.0,11.774886239705163
Arkansas,53182,AR,AR,under18,1992,638269.0,12.001598285134069
Arkansas,53182,AR,AR,total,1992,2415984.0,45.42860366289346
Arkansas,53182,AR,AR,under18,1994,653842.0,12.29442292504983
Arkansas,53182,AR,AR,total,1994,2494019.0,46.8959234327404
Arkansas,53182,AR,AR,total,1993,2456303.0,46.18673611372269
Arkansas,53182,AR,AR,under18,1993,643474.0,12.09946974540258
Arkansas,53182,AR,AR,under18,1995,667671.0,12.55445451468542
Arkansas,53182,AR,AR,total,1995,2535399.0,47.6740062427137
Arkansas,53182,AR,AR,under18,1996,677912.0,12.747019668308827
Arkansas,53182,AR,AR,total,1996,2572109.0,48.364277387085856
Arkansas,53182,AR,AR,under18,1998,683637.0,12.854668872926931
Arkansas,53182,AR,AR,total,1997,2601091.0,48.90923620773946
Arkansas,53182,AR,AR,under18,1997,680203.0,12.790098153510586
Arkansas,53182,AR,AR,total,1998,2626289.0,49.38304313489527
Arkansas,53182,AR,AR,total,2000,2678588.0,50.36643977285548
Arkansas,53182,AR,AR,under18,2000,680378.0,12.793388740551315
Arkansas,53182,AR,AR,under18,1999,681940.0,12.822759580309127
Arkansas,53182,AR,AR,total,1999,2651860.0,49.86386371328645
Arkansas,53182,AR,AR,total,2002,2705927.0,50.88050468203527
Arkansas,53182,AR,AR,under18,2002,678798.0,12.763679440412169
Arkansas,53182,AR,AR,total,2001,2691571.0,50.610563724568465
Arkansas,53182,AR,AR,under18,2001,679606.0,12.778872550863074
Arkansas,53182,AR,AR,total,2004,2749686.0,51.703320672407955
Arkansas,53182,AR,AR,under18,2004,683166.0,12.845812492948742
Arkansas,53182,AR,AR,total,2003,2724816.0,51.2356812455342
Arkansas,53182,AR,AR,under18,2003,679579.0,12.778364860291076
Arkansas,53182,AR,AR,total,2006,2821761.0,53.05857244932496
Arkansas,53182,AR,AR,under18,2006,697842.0,13.121770523861457
Arkansas,53182,AR,AR,total,2005,2781097.0,52.293952841186865
Arkansas,53182,AR,AR,under18,2005,689787.0,12.970309503215374
Arkansas,53182,AR,AR,total,2008,2874554.0,54.05125794441729
Arkansas,53182,AR,AR,under18,2008,705725.0,13.269997367530367
Arkansas,53182,AR,AR,total,2007,2848650.0,53.56417584897146
Arkansas,53182,AR,AR,under18,2007,702737.0,13.21381294422925
Arkansas,53182,AR,AR,total,2009,2896843.0,54.470365913278926
Arkansas,53182,AR,AR,under18,2009,707886.0,13.31063141664473
Arkansas,53182,AR,AR,under18,2013,709866.0,13.347862058591252
Arkansas,53182,AR,AR,total,2013,2959373.0,55.646139671317364
Arkansas,53182,AR,AR,under18,2011,710576.0,13.361212440299349
Arkansas,53182,AR,AR,total,2011,2938506.0,55.25377007258095
Arkansas,53182,AR,AR,under18,2010,711947.0,13.38699183934414
Arkansas,53182,AR,AR,total,2010,2922280.0,54.94866684216464
Arkansas,53182,AR,AR,under18,2012,710471.0,13.359238088074912
Arkansas,53182,AR,AR,total,2012,2949828.0,55.466661652438795
California,163707,CA,CA,under18,2012,9209007.0,56.25298246257032
California,163707,CA,CA,total,2012,37999878.0,232.12127764848174
California,163707,CA,CA,under18,2011,9252336.0,56.517656544924776
California,163707,CA,CA,total,2011,37668681.0,230.09816929025638
California,163707,CA,CA,under18,2010,9284094.0,56.71164947131155
California,163707,CA,CA,total,2010,37333601.0,228.051341726377
California,163707,CA,CA,under18,2013,9174877.0,56.04450023517626
California,163707,CA,CA,total,2013,38332521.0,234.15321886052521
California,163707,CA,CA,total,2009,36961229.0,225.77671693941005
California,163707,CA,CA,under18,2009,9294501.0,56.77522036320988
California,163707,CA,CA,total,2007,36250311.0,221.43409261668714
California,163707,CA,CA,under18,2007,9335620.0,57.02639471739144
California,163707,CA,CA,total,2008,36604337.0,223.5966513343962
California,163707,CA,CA,under18,2008,9321621.0,56.94088218585644
California,163707,CA,CA,total,2005,35827943.0,218.85406854929843
California,163707,CA,CA,under18,2005,9405565.0,57.453651951352114
California,163707,CA,CA,total,2006,36021202.0,220.03458618140948
California,163707,CA,CA,under18,2006,9370884.0,57.241803954626256
California,163707,CA,CA,total,2003,35253159.0,215.34301526507724
California,163707,CA,CA,under18,2003,9404594.0,57.447720622820036
California,163707,CA,CA,total,2004,35574576.0,217.30638274478184
California,163707,CA,CA,under18,2004,9418497.0,57.532646740823544
California,163707,CA,CA,total,2001,34479458.0,210.6168826012327
California,163707,CA,CA,under18,2001,9325466.0,56.96436926948756
California,163707,CA,CA,total,2002,34871843.0,213.01375628409292
California,163707,CA,CA,under18,2002,9365142.0,57.20672909527387
California,163707,CA,CA,under18,1999,9207878.0,56.246085995101005
California,163707,CA,CA,total,1999,33499204.0,204.629026248114
California,163707,CA,CA,total,2000,33987977.0,207.6146835504896
California,163707,CA,CA,under18,2000,9267089.0,56.6077748660717
California,163707,CA,CA,under18,1998,9163238.0,55.973403702957114
California,163707,CA,CA,total,1998,32987675.0,201.50436450487763
California,163707,CA,CA,under18,1997,9135359.0,55.803105548327196
California,163707,CA,CA,total,1997,32486010.0,198.43995675200205
California,163707,CA,CA,under18,1996,9079519.0,55.46200834417588
California,163707,CA,CA,total,1996,32018834.0,195.58622416878936
California,163707,CA,CA,total,1995,31696582.0,193.61775611305563
California,163707,CA,CA,under18,1995,8920578.0,54.49112133262475
California,163707,CA,CA,total,1993,31274928.0,191.04209349630742
California,163707,CA,CA,under18,1993,8624810.0,52.68443010989145
California,163707,CA,CA,under18,1994,8790058.0,53.69384326876676
California,163707,CA,CA,total,1994,31484435.0,192.32186161862353
California,163707,CA,CA,total,1991,30470736.0,186.12970734299694
California,163707,CA,CA,under18,1991,8245605.0,50.368066118125675
California,163707,CA,CA,under18,1992,8439647.0,51.55336668560294
California,163707,CA,CA,total,1992,30974659.0,189.20790803081115
California,163707,CA,CA,under18,1990,7980501.0,48.74868515090986
California,163707,CA,CA,total,1990,29959515.0,183.00692700984075
Colorado,104100,CO,CO,total,1990,3307618.0,31.77346781940442
Colorado,104100,CO,CO,under18,1990,881640.0,8.469164265129683
Colorado,104100,CO,CO,total,1992,3495939.0,33.58250720461095
Colorado,104100,CO,CO,under18,1992,925577.0,8.891229586935639
Colorado,104100,CO,CO,under18,1991,896537.0,8.612267050912584
Colorado,104100,CO,CO,total,1991,3387119.0,32.53716618635927
Colorado,104100,CO,CO,total,1994,3724168.0,35.77490874159462
Colorado,104100,CO,CO,under18,1994,966412.0,9.283496637848224
Colorado,104100,CO,CO,under18,1993,947806.0,9.1047646493756
Colorado,104100,CO,CO,total,1993,3613734.0,34.71406340057637
Colorado,104100,CO,CO,under18,1995,984310.0,9.455427473583093
Colorado,104100,CO,CO,total,1995,3826653.0,36.759394812680114
Colorado,104100,CO,CO,total,1996,3919972.0,37.65583093179635
Colorado,104100,CO,CO,under18,1996,1003946.0,9.644053794428434
Colorado,104100,CO,CO,under18,1997,1030557.0,9.899682997118155
Colorado,104100,CO,CO,total,1997,4018293.0,38.600317002881845
Colorado,104100,CO,CO,total,1998,4116639.0,39.54504322766571
Colorado,104100,CO,CO,under18,1998,1060066.0,10.183150816522575
Colorado,104100,CO,CO,total,2000,4326921.0,41.565043227665704
Colorado,104100,CO,CO,under18,2000,1106676.0,10.630893371757924
Colorado,104100,CO,CO,total,1999,4226018.0,40.59575408261287
Colorado,104100,CO,CO,under18,1999,1083938.0,10.412468780019212
Colorado,104100,CO,CO,total,2002,4490406.0,43.13550432276657
Colorado,104100,CO,CO,under18,2002,1138273.0,10.934418828049951
Colorado,104100,CO,CO,total,2001,4425687.0,42.51380403458213
Colorado,104100,CO,CO,under18,2001,1126647.0,10.822737752161384
Colorado,104100,CO,CO,total,2004,4575013.0,43.94825168107589
Colorado,104100,CO,CO,under18,2004,1146369.0,11.012190201729107
Colorado,104100,CO,CO,total,2003,4528732.0,43.50366954851105
Colorado,104100,CO,CO,under18,2003,1144597.0,10.995168107588857
Colorado,104100,CO,CO,total,2006,4720423.0,45.34508165225744
Colorado,104100,CO,CO,under18,2006,1171832.0,11.256791546589817
Colorado,104100,CO,CO,total,2005,4631888.0,44.49460134486071
Colorado,104100,CO,CO,under18,2005,1156399.0,11.10853986551393
Colorado,104100,CO,CO,total,2008,4889730.0,46.97146974063401
Colorado,104100,CO,CO,under18,2008,1203289.0,11.558972142170989
Colorado,104100,CO,CO,total,2007,4803868.0,46.14666666666667
Colorado,104100,CO,CO,under18,2007,1189434.0,11.425878962536023
Colorado,104100,CO,CO,total,2009,4972195.0,47.763640730067245
Colorado,104100,CO,CO,under18,2009,1217213.0,11.69272814601345
Colorado,104100,CO,CO,under18,2013,1237932.0,11.891757925072046
Colorado,104100,CO,CO,total,2013,5268367.0,50.60871277617675
Colorado,104100,CO,CO,under18,2010,1226619.0,11.783083573487032
Colorado,104100,CO,CO,total,2010,5048196.0,48.49371757925072
Colorado,104100,CO,CO,under18,2011,1230178.0,11.81727185398655
Colorado,104100,CO,CO,total,2011,5118400.0,49.16810758885687
Colorado,104100,CO,CO,under18,2012,1232864.0,11.843073967339096
Colorado,104100,CO,CO,total,2012,5189458.0,49.85070124879923
Connecticut,5544,CT,CT,under18,2012,794959.0,143.390873015873
Connecticut,5544,CT,CT,total,2012,3591765.0,647.8652597402597
Connecticut,5544,CT,CT,under18,2011,805109.0,145.2216810966811
Connecticut,5544,CT,CT,total,2011,3588948.0,647.3571428571429
Connecticut,5544,CT,CT,under18,2010,814187.0,146.859126984127
Connecticut,5544,CT,CT,total,2010,3579210.0,645.6006493506494
Connecticut,5544,CT,CT,under18,2013,785566.0,141.69660894660893
Connecticut,5544,CT,CT,total,2013,3596080.0,648.6435786435786
Connecticut,5544,CT,CT,total,2009,3561807.0,642.46158008658
Connecticut,5544,CT,CT,under18,2009,820839.0,148.0589826839827
Connecticut,5544,CT,CT,total,2007,3527270.0,636.2319624819625
Connecticut,5544,CT,CT,under18,2007,833484.0,150.33982683982683
Connecticut,5544,CT,CT,total,2008,3545579.0,639.5344516594516
Connecticut,5544,CT,CT,under18,2008,826626.0,149.10281385281385
Connecticut,5544,CT,CT,total,2005,3506956.0,632.5678210678211
Connecticut,5544,CT,CT,under18,2005,844034.0,152.242784992785
Connecticut,5544,CT,CT,total,2006,3517460.0,634.462481962482
Connecticut,5544,CT,CT,under18,2006,839372.0,151.4018759018759
Connecticut,5544,CT,CT,total,2003,3484336.0,628.4877344877345
Connecticut,5544,CT,CT,under18,2003,851115.0,153.52002164502164
Connecticut,5544,CT,CT,total,2004,3496094.0,630.6085858585859
Connecticut,5544,CT,CT,under18,2004,848979.0,153.13474025974025
Connecticut,5544,CT,CT,total,2001,3432835.0,619.1982323232323
Connecticut,5544,CT,CT,under18,2001,845850.0,152.57034632034632
Connecticut,5544,CT,CT,total,2002,3458749.0,623.8724747474747
Connecticut,5544,CT,CT,under18,2002,848877.0,153.11634199134198
Connecticut,5544,CT,CT,total,1999,3386401.0,610.8226911976911
Connecticut,5544,CT,CT,under18,1999,834654.0,150.5508658008658
Connecticut,5544,CT,CT,total,2000,3411777.0,615.3998917748918
Connecticut,5544,CT,CT,under18,2000,842242.0,151.91955266955267
Connecticut,5544,CT,CT,under18,1998,824600.0,148.73737373737373
Connecticut,5544,CT,CT,total,1998,3365352.0,607.025974025974
Connecticut,5544,CT,CT,total,1997,3349348.0,604.1392496392497
Connecticut,5544,CT,CT,under18,1997,814373.0,146.89267676767676
Connecticut,5544,CT,CT,under18,1996,811855.0,146.43849206349208
Connecticut,5544,CT,CT,total,1996,3336685.0,601.8551587301587
Connecticut,5544,CT,CT,total,1995,3324144.0,599.5930735930735
Connecticut,5544,CT,CT,under18,1995,808623.0,145.8555194805195
Connecticut,5544,CT,CT,total,1993,3309175.0,596.8930375180375
Connecticut,5544,CT,CT,under18,1993,790749.0,142.6314935064935
Connecticut,5544,CT,CT,under18,1994,801231.0,144.52218614718615
Connecticut,5544,CT,CT,total,1994,3316121.0,598.1459235209235
Connecticut,5544,CT,CT,under18,1991,766304.0,138.22222222222223
Connecticut,5544,CT,CT,total,1991,3302895.0,595.7602813852814
Connecticut,5544,CT,CT,under18,1992,777264.0,140.1991341991342
Connecticut,5544,CT,CT,total,1992,3300712.0,595.3665223665224
Connecticut,5544,CT,CT,total,1990,3291967.0,593.7891414141415
Connecticut,5544,CT,CT,under18,1990,752666.0,135.76226551226551
Delaware,1954,DE,DE,under18,1990,165628.0,84.76356192425793
Delaware,1954,DE,DE,total,1990,669567.0,342.66479017400206
Delaware,1954,DE,DE,under18,1992,174166.0,89.13306038894575
Delaware,1954,DE,DE,total,1992,694927.0,355.64329580348004
Delaware,1954,DE,DE,total,1991,683080.0,349.58034800409416
Delaware,1954,DE,DE,under18,1991,169910.0,86.95496417604913
Delaware,1954,DE,DE,total,1994,717545.0,367.2185261003071
Delaware,1954,DE,DE,under18,1994,180833.0,92.54503582395087
Delaware,1954,DE,DE,total,1993,706378.0,361.503582395087
Delaware,1954,DE,DE,under18,1993,176916.0,90.54042988741044
Delaware,1954,DE,DE,under18,1995,181736.0,93.007164790174
Delaware,1954,DE,DE,total,1995,729735.0,373.457011258956
Delaware,1954,DE,DE,total,1996,740978.0,379.21084953940635
Delaware,1954,DE,DE,under18,1996,184021.0,94.17656090071648
Delaware,1954,DE,DE,under18,1997,186607.0,95.5
Delaware,1954,DE,DE,total,1997,751487.0,384.58904810644833
Delaware,1954,DE,DE,total,1998,763335.0,390.6525076765609
Delaware,1954,DE,DE,under18,1998,189302.0,96.8792221084954
Delaware,1954,DE,DE,total,2000,786373.0,402.442681678608
Delaware,1954,DE,DE,under18,2000,194914.0,99.75127942681678
Delaware,1954,DE,DE,total,1999,774990.0,396.6171954964176
Delaware,1954,DE,DE,under18,1999,192510.0,98.52098259979529
Delaware,1954,DE,DE,total,2002,806169.0,412.57369498464686
Delaware,1954,DE,DE,under18,2002,196946.0,100.79119754350052
Delaware,1954,DE,DE,total,2001,795699.0,407.2154554759468
Delaware,1954,DE,DE,under18,2001,196038.0,100.32650972364381
Delaware,1954,DE,DE,total,2004,830803.0,425.1806550665302
Delaware,1954,DE,DE,under18,2004,199631.0,102.16530194472877
Delaware,1954,DE,DE,total,2003,818003.0,418.62998976458545
Delaware,1954,DE,DE,under18,2003,198045.0,101.35363357215967
Delaware,1954,DE,DE,total,2006,859268.0,439.7482088024565
Delaware,1954,DE,DE,under18,2006,203729.0,104.26253838280451
Delaware,1954,DE,DE,total,2005,845150.0,432.52302968270214
Delaware,1954,DE,DE,under18,2005,201988.0,103.37154554759468
Delaware,1954,DE,DE,total,2008,883874.0,452.3408393039918
Delaware,1954,DE,DE,under18,2008,206116.0,105.48413510747186
Delaware,1954,DE,DE,total,2007,871749.0,446.1356192425793
Delaware,1954,DE,DE,under18,2007,205155.0,104.99232343909928
Delaware,1954,DE,DE,under18,2013,203558.0,104.17502558853633
Delaware,1954,DE,DE,total,2013,925749.0,473.7712384851587
Delaware,1954,DE,DE,total,2009,891730.0,456.3613101330604
Delaware,1954,DE,DE,under18,2009,206213.0,105.53377686796316
Delaware,1954,DE,DE,under18,2010,205478.0,105.15762538382805
Delaware,1954,DE,DE,total,2010,899711.0,460.4457523029683
Delaware,1954,DE,DE,under18,2011,204801.0,104.81115660184237
Delaware,1954,DE,DE,total,2011,907985.0,464.6801432958035
Delaware,1954,DE,DE,under18,2012,204586.0,104.70112589559878
Delaware,1954,DE,DE,total,2012,917053.0,469.32088024564996
Florida,65758,FL,FL,total,1990,13033307.0,198.20108579944645
Florida,65758,FL,FL,under18,1990,2988807.0,45.45161045043949
Florida,65758,FL,FL,under18,1991,3045638.0,46.31585510508227
Florida,65758,FL,FL,total,1991,13369798.0,203.31819702545698
Florida,65758,FL,FL,total,1994,14239444.0,216.54314303963017
Florida,65758,FL,FL,under18,1994,3299887.0,50.18228960734815
Florida,65758,FL,FL,under18,1993,3214066.0,48.877186045804315
Florida,65758,FL,FL,total,1993,13927185.0,211.79453450530733
Florida,65758,FL,FL,total,1992,13650553.0,207.58771556312539
Florida,65758,FL,FL,under18,1992,3120439.0,47.4533744943581
Florida,65758,FL,FL,under18,1995,3366468.0,51.1948051948052
Florida,65758,FL,FL,total,1995,14537875.0,221.08146537303446
Florida,65758,FL,FL,total,1996,14853360.0,225.87913257702485
Florida,65758,FL,FL,under18,1996,3431695.0,52.186730131695
Florida,65758,FL,FL,under18,1998,3557561.0,54.10080902703854
Florida,65758,FL,FL,under18,1997,3502269.0,53.25996836886767
Florida,65758,FL,FL,total,1997,15186304.0,230.9423035980413
Florida,65758,FL,FL,total,1998,15486559.0,235.50836400133824
Florida,65758,FL,FL,total,1999,15759421.0,239.65785151616532
Florida,65758,FL,FL,under18,1999,3611711.0,54.92428297697619
Florida,65758,FL,FL,total,2000,16047515.0,244.0389762462362
Florida,65758,FL,FL,under18,2000,3654880.0,55.58076583837708
Florida,65758,FL,FL,total,2001,16356966.0,248.7448827519085
Florida,65758,FL,FL,under18,2001,3714439.0,56.48649593965753
Florida,65758,FL,FL,total,2002,16689370.0,253.79984184433832
Florida,65758,FL,FL,under18,2002,3774624.0,57.40174579518842
Florida,65758,FL,FL,total,2003,17004085.0,258.5857994464552
Florida,65758,FL,FL,under18,2003,3820876.0,58.10511268590894
Florida,65758,FL,FL,total,2004,17415318.0,264.8395328325071
Florida,65758,FL,FL,under18,2004,3890734.0,59.16746251406673
Florida,65758,FL,FL,total,2005,17842038.0,271.3287812889686
Florida,65758,FL,FL,under18,2005,3968178.0,60.34517473159159
Florida,65758,FL,FL,total,2006,18166990.0,276.2704157669029
Florida,65758,FL,FL,under18,2006,4022912.0,61.177529730222936
Florida,65758,FL,FL,total,2007,18367842.0,279.32482739742693
Florida,65758,FL,FL,under18,2007,4031098.0,61.30201648468628
